from_station_id,to_station_id,from_stop_id,from_stop_name,to_stop_id,to_stop_name,peak,offpeak
84,66,84,Mount Kisco,66,Tuckahoe,725,725
16,11,16,Riverdale,11,Marble Hill,300,300
1,31,1,Grand Central,31,Ossining,1475,1125
72,91,72,Hartsdale,91,Brewster,775,775
24,51,24,Ardsley-on-Hudson,51,Poughkeepsie,1375,1375
56,83,56,Fordham,83,Chappaqua,575,575
76,61,76,North White Plains,61,Wakefield,425,425
68,57,68,Crestwood,57,Botanical Garden,300,300
81,176,81,Pleasantville,176,Tenmile River,1275,1275
88,72,88,Goldens Bridge,72,Hartsdale,600,600
57,84,57,Botanical Garden,84,Mount Kisco,800,800
98,85,98,Pawling,85,Bedford Hills,675,675
90,81,90,Croton Falls,81,Pleasantville,675,675
61,54,61,Wakefield,54,Melrose,300,300
101,90,101,Dover Plains,90,Croton Falls,650,650
20,22,20,Greystone,22,Hastings-on-Hudson,300,300
51,9,51,Poughkeepsie,9,Morris Heights,1675,1675
177,85,177,Wassaic,85,Bedford Hills,1000,1000
83,78,83,Chappaqua,78,Valhalla,300,300
23,27,23,Dobbs Ferry,27,Tarrytown,300,300
72,68,72,Hartsdale,68,Crestwood,300,300
84,79,84,Mount Kisco,79,Mount Pleasant,300,300
18,622,18,Yonkers,622,Yankees-E153 St.,300,300
16,24,16,Riverdale,24,Ardsley-on-Hudson,425,425
99,58,99,Appalachian Trail,58,Williams Bridge,1450,1450
86,88,86,Katonah,88,Goldens Bridge,300,300
57,61,57,Botanical Garden,61,Wakefield,300,300
76,74,76,North White Plains,74,White Plains,300,300
42,18,42,Garrison,18,Yonkers,875,875
55,100,55,Tremont,100,HM Valley-Wingdale,1675,1675
79,85,79,Mount Pleasant,85,Bedford Hills,300,300
30,43,30,Scarborough,43,Cold Spring,675,675
71,81,71,Scarsdale,81,Pleasantville,300,300
90,94,90,Croton Falls,94,Southeast,300,300
91,59,91,Brewster,59,Woodlawn,1150,1150
83,55,83,Chappaqua,55,Tremont,575,575
94,64,94,Southeast,64,Fleetwood,875,875
4,27,4,Harlem-125th St.,27,Tarrytown,1475,1125
51,22,51,Poughkeepsie,22,Hastings-on-Hudson,1375,1375
177,98,177,Wassaic,98,Pawling,450,450
23,40,23,Dobbs Ferry,40,Manitou,775,775
84,56,84,Mount Kisco,56,Fordham,800,800
16,1,16,Riverdale,1,Grand Central,975,725
43,18,43,Cold Spring,18,Yonkers,875,875
83,91,83,Chappaqua,91,Brewster,675,675
72,81,72,Hartsdale,81,Pleasantville,300,300
85,100,85,Bedford Hills,100,HM Valley-Wingdale,825,825
46,29,46,Beacon,29,Philipse Manor,825,825
105,115,105,Mt Vernon East ,115,Port Chester,400,400
83,176,83,Chappaqua,176,Tenmile River,1275,1275
86,101,86,Katonah,101,Dover Plains,825,825
18,46,18,Yonkers,46,Beacon,1300,1300
59,84,59,Woodlawn,84,Mount Kisco,800,800
78,97,78,Valhalla,97,Patterson,825,825
79,62,79,Mount Pleasant,62,Mt Vernon West,500,500
30,20,30,Scarborough,20,Greystone,500,500
84,177,84,Mount Kisco,177,Wassaic,1000,1000
90,71,90,Croton Falls,71,Scarsdale,775,775
42,31,42,Garrison,31,Ossining,675,675
101,80,101,Dover Plains,80,Hawthorne,1200,1200
27,51,27,Tarrytown,51,Poughkeepsie,1200,1200
79,98,79,Mount Pleasant,98,Pawling,825,825
39,25,39,Peekskill,25,Irvington,600,600
11,43,11,Marble Hill,43,Cold Spring,1150,1150
71,94,71,Scarsdale,94,Southeast,775,775
91,72,91,Brewster,72,Hartsdale,775,775
23,17,23,Dobbs Ferry,17,Ludlow,300,300
83,68,83,Chappaqua,68,Crestwood,500,500
72,58,72,Hartsdale,58,Williams Bridge,425,425
4,40,4,Harlem-125th St.,40,Manitou,2000,1500
24,18,24,Ardsley-on-Hudson,18,Yonkers,300,300
64,54,64,Fleetwood,54,Melrose,300,300
16,14,16,Riverdale,14,Spuyten Duyvil,300,300
66,100,66,Tuckahoe,100,HM Valley-Wingdale,1525,1525
46,42,46,Beacon,42,Garrison,425,425
86,78,86,Katonah,78,Valhalla,300,300
78,74,78,Valhalla,74,White Plains,300,300
89,83,89,Purdy's,83,Chappaqua,675,675
55,90,55,Tremont,90,Croton Falls,1150,1150
101,57,101,Dover Plains,57,Botanical Garden,1675,1675
59,97,59,Woodlawn,97,Patterson,1450,1450
19,24,19,Glenwood,24,Ardsley-on-Hudson,300,300
11,20,11,Marble Hill,20,Greystone,300,300
98,88,98,Pawling,88,Goldens Bridge,675,675
30,33,30,Scarborough,33,Croton-Harmon,300,300
90,84,90,Croton Falls,84,Mount Kisco,300,300
94,54,94,Southeast,54,Melrose,1150,1150
20,25,20,Greystone,25,Irvington,300,300
65,176,65,Bronxville,176,Tenmile River,1600,1600
112,108,112,Harrison,108,New Rochelle,300,300
4,17,4,Harlem-125th St.,17,Ludlow,1150,875
177,88,177,Wassaic,88,Goldens Bridge,1000,1000
23,30,23,Dobbs Ferry,30,Scarborough,300,300
1,11,1,Grand Central,11,Marble Hill,975,725
74,81,74,White Plains,81,Pleasantville,300,300
85,90,85,Bedford Hills,90,Croton Falls,300,300
46,19,46,Beacon,19,Glenwood,1300,1300
86,55,86,Katonah,55,Tremont,800,800
97,64,97,Patterson,64,Fleetwood,1300,1300
49,24,49,New Hamburg,24,Ardsley-on-Hudson,1150,1150
108,110,108,New Rochelle,110,Larchmont,300,300
86,91,86,Katonah,91,Brewster,300,300
59,74,59,Woodlawn,74,White Plains,425,425
19,1,19,Glenwood,1,Grand Central,1150,875
97,100,97,Patterson,100,HM Valley-Wingdale,425,425
98,65,98,Pawling,65,Bronxville,1300,1300
30,10,30,Scarborough,10,University Heights,575,575
90,61,90,Croton Falls,61,Wakefield,1150,1150
19,37,19,Glenwood,37,Cortlandt,725,725
11,33,11,Marble Hill,33,Croton-Harmon,575,575
71,84,71,Scarsdale,84,Mount Kisco,600,600
31,11,31,Ossining,11,Marble Hill,575,575
177,65,177,Wassaic,65,Bronxville,1600,1600
83,58,83,Chappaqua,58,Williams Bridge,575,575
81,97,81,Pleasantville,97,Patterson,825,825
622,43,622,Yankees-E153 St.,43,Cold Spring,1150,1150
37,27,37,Cortlandt,27,Tarrytown,300,300
16,4,16,Riverdale,4,Harlem-125th St.,975,725
49,1,49,New Hamburg,1,Grand Central,2300,1750
14,43,14,Spuyten Duyvil,43,Cold Spring,1150,1150
74,94,74,White Plains,94,Southeast,775,775
66,90,66,Tuckahoe,90,Croton Falls,875,875
86,68,86,Katonah,68,Crestwood,725,725
4,115,4,Harlem-125th St.,115,Port Chester,1375,1025
78,64,78,Valhalla,64,Fleetwood,500,500
49,37,49,New Hamburg,37,Cortlandt,675,675
55,80,55,Tremont,80,Hawthorne,575,575
27,18,27,Tarrytown,18,Yonkers,500,500
18,49,18,Yonkers,49,New Hamburg,1300,1300
100,88,100,HM Valley-Wingdale,88,Goldens Bridge,825,825
19,14,19,Glenwood,14,Spuyten Duyvil,300,300
79,65,79,Mount Pleasant,65,Bronxville,500,500
11,10,11,Marble Hill,10,University Heights,300,300
30,23,30,Scarborough,23,Dobbs Ferry,300,300
71,61,71,Scarsdale,61,Wakefield,425,425
176,83,176,Tenmile River,83,Chappaqua,1275,1275
25,30,25,Irvington,30,Scarborough,300,300
622,20,622,Yankees-E153 St.,20,Greystone,300,300
62,97,62,Mt Vernon West,97,Patterson,1300,1300
22,24,22,Hastings-on-Hudson,24,Ardsley-on-Hudson,300,300
14,20,14,Spuyten Duyvil,20,Greystone,300,300
74,71,74,White Plains,71,Scarsdale,300,300
85,80,85,Bedford Hills,80,Hawthorne,300,300
46,9,46,Beacon,9,Morris Heights,1450,1450
37,40,37,Cortlandt,40,Manitou,300,300
97,54,97,Patterson,54,Melrose,1450,1450
49,14,49,New Hamburg,14,Spuyten Duyvil,1450,1450
55,57,55,Tremont,57,Botanical Garden,300,300
1,86,1,Grand Central,86,Katonah,1750,1325
80,1,80,Hawthorne,1,Grand Central,1475,1125
59,64,59,Woodlawn,64,Fleetwood,300,300
99,100,99,Appalachian Trail,100,HM Valley-Wingdale,425,425
98,55,98,Pawling,55,Tremont,1450,1450
42,11,42,Garrison,11,Marble Hill,1150,1150
4,622,4,Harlem-125th St.,622,Yankees-E153 St.,975,725
100,101,100,HM Valley-Wingdale,101,Dover Plains,300,300
11,23,11,Marble Hill,23,Dobbs Ferry,425,425
111,110,111,Mamaroneck,110,Larchmont,300,300
177,55,177,Wassaic,55,Tremont,1800,1800
10,27,10,University Heights,27,Tarrytown,575,575
62,74,62,Mt Vernon West,74,White Plains,300,300
25,43,25,Irvington,43,Cold Spring,775,775
622,33,622,Yankees-E153 St.,33,Croton-Harmon,575,575
85,57,85,Bedford Hills,57,Botanical Garden,800,800
98,176,98,Pawling,176,Tenmile River,450,450
37,17,37,Cortlandt,17,Ludlow,725,725
22,37,22,Hastings-on-Hudson,37,Cortlandt,600,600
68,4,68,Crestwood,4,Harlem-125th St.,1150,875
14,33,14,Spuyten Duyvil,33,Croton-Harmon,575,575
74,84,74,White Plains,84,Mount Kisco,600,600
66,80,66,Tuckahoe,80,Hawthorne,500,500
86,58,86,Katonah,58,Williams Bridge,800,800
4,105,4,Harlem-125th St.,105,Mt Vernon East ,1125,850
78,54,78,Valhalla,54,Melrose,575,575
177,176,177,Wassaic,176,Tenmile River,300,300
1,99,1,Grand Central,99,Appalachian Trail,2300,1750
40,27,40,Manitou,27,Tarrytown,675,675
19,4,19,Glenwood,4,Harlem-125th St.,1150,875
100,78,100,HM Valley-Wingdale,78,Valhalla,1200,1200
58,81,58,Williams Bridge,81,Pleasantville,575,575
61,86,61,Wakefield,86,Katonah,800,800
80,99,80,Hawthorne,99,Appalachian Trail,825,825
81,64,81,Pleasantville,64,Fleetwood,500,500
33,24,33,Croton-Harmon,24,Ardsley-on-Hudson,300,300
25,20,25,Irvington,20,Greystone,300,300
622,10,622,Yankees-E153 St.,10,University Heights,300,300
10,40,10,University Heights,40,Manitou,1150,1150
22,14,22,Hastings-on-Hudson,14,Spuyten Duyvil,425,425
81,100,81,Pleasantville,100,HM Valley-Wingdale,1200,1200
54,83,54,Melrose,83,Chappaqua,575,575
14,10,14,Spuyten Duyvil,10,University Heights,300,300
74,61,74,White Plains,61,Wakefield,425,425
66,57,66,Tuckahoe,57,Botanical Garden,300,300
37,30,37,Cortlandt,30,Scarborough,300,300
49,4,49,New Hamburg,4,Harlem-125th St.,2300,1750
1,76,1,Grand Central,76,North White Plains,1275,975
88,81,88,Goldens Bridge,81,Pleasantville,300,300
18,16,18,Yonkers,16,Riverdale,300,300
59,54,59,Woodlawn,54,Melrose,300,300
100,55,100,HM Valley-Wingdale,55,Tremont,1675,1675
99,90,99,Appalachian Trail,90,Croton Falls,425,425
65,97,65,Bronxville,97,Patterson,1300,1300
29,31,29,Philipse Manor,31,Ossining,300,300
80,76,80,Hawthorne,76,North White Plains,300,300
100,91,100,HM Valley-Wingdale,91,Brewster,650,650
33,1,33,Croton-Harmon,1,Grand Central,1475,1125
58,94,58,Williams Bridge,94,Southeast,1150,1150
10,17,10,University Heights,17,Ludlow,300,300
61,99,61,Wakefield,99,Appalachian Trail,1450,1450
176,86,176,Tenmile River,86,Katonah,1000,1000
62,64,62,Mt Vernon West,64,Fleetwood,300,300
33,37,33,Croton-Harmon,37,Cortlandt,300,300
25,33,25,Irvington,33,Croton-Harmon,300,300
622,23,622,Yankees-E153 St.,23,Dobbs Ferry,425,425
84,88,84,Mount Kisco,88,Goldens Bridge,300,300
22,27,22,Hastings-on-Hudson,27,Tarrytown,300,300
14,23,14,Spuyten Duyvil,23,Dobbs Ferry,425,425
114,110,114,Rye,110,Larchmont,375,375
65,74,65,Bronxville,74,White Plains,300,300
56,105,56,Fordham,105,Mt Vernon East ,300,300
76,83,76,North White Plains,83,Chappaqua,300,300
9,30,9,Morris Heights,30,Scarborough,575,575
1,89,1,Grand Central,89,Purdy's,2000,1500
88,94,88,Goldens Bridge,94,Southeast,300,300
40,17,40,Manitou,17,Ludlow,875,875
100,68,100,HM Valley-Wingdale,68,Crestwood,1525,1525
58,71,58,Williams Bridge,71,Scarsdale,425,425
61,76,61,Wakefield,76,North White Plains,425,425
37,622,37,Cortlandt,622,Yankees-E153 St.,800,800
81,54,81,Pleasantville,54,Melrose,575,575
80,89,80,Hawthorne,89,Purdy's,675,675
33,14,33,Croton-Harmon,14,Spuyten Duyvil,575,575
25,10,25,Irvington,10,University Heights,425,425
64,1,64,Fleetwood,1,Grand Central,1150,875
10,30,10,University Heights,30,Scarborough,575,575
51,31,51,Poughkeepsie,31,Ossining,1200,1200
83,100,83,Chappaqua,100,HM Valley-Wingdale,1200,1200
22,4,22,Hastings-on-Hudson,4,Harlem-125th St.,1275,975
4,72,4,Harlem-125th St.,72,Hartsdale,1275,975
72,90,72,Hartsdale,90,Croton Falls,775,775
84,101,84,Mount Kisco,101,Dover Plains,825,825
16,46,16,Riverdale,46,Beacon,1450,1450
101,4,101,Dover Plains,4,Harlem-125th St.,2575,1925
1,66,1,Grand Central,66,Tuckahoe,1150,875
88,71,88,Goldens Bridge,71,Scarsdale,600,600
99,80,99,Appalachian Trail,80,Hawthorne,825,825
57,83,57,Botanical Garden,83,Chappaqua,575,575
9,43,9,Morris Heights,43,Cold Spring,1150,1150
94,1,94,Southeast,1,Grand Central,2000,1500
40,30,40,Manitou,30,Scarborough,675,675
80,66,80,Hawthorne,66,Tuckahoe,500,500
58,84,58,Williams Bridge,84,Mount Kisco,800,800
91,81,91,Brewster,81,Pleasantville,675,675
61,89,61,Wakefield,89,Purdy's,1150,1150
62,54,62,Mt Vernon West,54,Melrose,300,300
176,76,176,Tenmile River,76,North White Plains,1475,1475
94,86,94,Southeast,86,Katonah,300,300
4,49,4,Harlem-125th St.,49,New Hamburg,2300,1750
24,27,24,Ardsley-on-Hudson,27,Tarrytown,300,300
43,40,43,Cold Spring,40,Manitou,300,300
84,78,84,Mount Kisco,78,Valhalla,300,300
1,43,1,Grand Central,43,Cold Spring,2000,1500
99,57,99,Appalachian Trail,57,Botanical Garden,1450,1450
4,85,4,Harlem-125th St.,85,Bedford Hills,1750,1325
64,99,64,Fleetwood,99,Appalachian Trail,1300,1300
65,64,65,Bronxville,64,Fleetwood,300,300
19,622,19,Glenwood,622,Yankees-E153 St.,300,300
17,24,17,Ludlow,24,Ardsley-on-Hudson,300,300
9,20,9,Morris Heights,20,Greystone,300,300
88,84,88,Goldens Bridge,84,Mount Kisco,300,300
100,58,100,HM Valley-Wingdale,58,Williams Bridge,1675,1675
98,97,98,Pawling,97,Patterson,300,300
58,61,58,Williams Bridge,61,Wakefield,300,300
61,66,61,Wakefield,66,Tuckahoe,300,300
80,79,80,Hawthorne,79,Mount Pleasant,300,300
33,4,33,Croton-Harmon,4,Harlem-125th St.,1475,1125
66,1,66,Tuckahoe,1,Grand Central,1150,875
31,43,31,Ossining,43,Cold Spring,675,675
91,94,91,Brewster,94,Southeast,300,300
177,97,177,Wassaic,97,Patterson,450,450
23,39,23,Dobbs Ferry,39,Peekskill,600,600
83,90,83,Chappaqua,90,Croton Falls,675,675
43,17,43,Cold Spring,17,Ludlow,875,875
84,55,84,Mount Kisco,55,Tremont,800,800
94,99,94,Southeast,99,Appalachian Trail,425,425
49,622,49,New Hamburg,622,Yankees-E153 St.,1450,1450
4,62,4,Harlem-125th St.,62,Mt Vernon West,1150,875
72,80,72,Hartsdale,80,Hawthorne,300,300
105,114,105,Mt Vernon East ,114,Rye,400,400
24,40,24,Ardsley-on-Hudson,40,Manitou,775,775
64,76,64,Fleetwood,76,North White Plains,300,300
56,72,56,Fordham,72,Hartsdale,425,425
17,1,17,Ludlow,1,Grand Central,1150,875
84,91,84,Mount Kisco,91,Brewster,300,300
1,56,1,Grand Central,56,Fordham,975,725
88,61,88,Goldens Bridge,61,Wakefield,800,800
86,100,86,Katonah,100,HM Valley-Wingdale,825,825
56,108,56,Fordham,108,New Rochelle,300,300
17,37,17,Ludlow,37,Cortlandt,725,725
76,86,76,North White Plains,86,Katonah,600,600
9,33,9,Morris Heights,33,Croton-Harmon,575,575
84,176,84,Mount Kisco,176,Tenmile River,1000,1000
29,11,29,Philipse Manor,11,Marble Hill,575,575
80,56,80,Hawthorne,56,Fordham,575,575
19,46,19,Glenwood,46,Beacon,1300,1300
79,97,79,Mount Pleasant,97,Patterson,825,825
39,24,39,Peekskill,24,Ardsley-on-Hudson,600,600
91,71,91,Brewster,71,Scarsdale,775,775
1,177,1,Grand Central,177,Wassaic,2725,2025
94,76,94,Southeast,76,North White Plains,775,775
72,57,72,Hartsdale,57,Botanical Garden,425,425
4,39,4,Harlem-125th St.,39,Peekskill,1750,1325
24,17,24,Ardsley-on-Hudson,17,Ludlow,300,300
97,1,97,Patterson,1,Grand Central,2300,1750
43,30,43,Cold Spring,30,Scarborough,675,675
84,68,84,Mount Kisco,68,Crestwood,725,725
55,4,55,Tremont,4,Harlem-125th St.,975,725
80,177,80,Hawthorne,177,Wassaic,1275,1275
1,33,1,Grand Central,33,Croton-Harmon,1475,1125
64,89,64,Fleetwood,89,Purdy's,875,875
65,54,65,Bronxville,54,Melrose,300,300
16,49,16,Riverdale,49,New Hamburg,1450,1450
17,14,17,Ludlow,14,Spuyten Duyvil,300,300
56,85,56,Fordham,85,Bedford Hills,800,800
49,46,49,New Hamburg,46,Beacon,300,300
9,10,9,Morris Heights,10,University Heights,300,300
68,59,68,Crestwood,59,Woodlawn,300,300
79,74,79,Mount Pleasant,74,White Plains,300,300
90,83,90,Croton Falls,83,Chappaqua,675,675
42,43,42,Garrison,43,Cold Spring,300,300
61,56,61,Wakefield,56,Fordham,300,300
22,622,22,Hastings-on-Hudson,622,Yankees-E153 St.,425,425
20,24,20,Greystone,24,Ardsley-on-Hudson,300,300
39,37,39,Peekskill,37,Cortlandt,300,300
85,4,85,Bedford Hills,4,Harlem-125th St.,1750,1325
31,33,31,Ossining,33,Croton-Harmon,300,300
91,84,91,Brewster,84,Mount Kisco,300,300
51,11,51,Poughkeepsie,11,Marble Hill,1675,1675
23,29,23,Dobbs Ferry,29,Philipse Manor,300,300
83,80,83,Chappaqua,80,Hawthorne,300,300
115,112,115,Port Chester,112,Harrison,375,375
94,89,94,Southeast,89,Purdy's,300,300
1,10,1,Grand Central,10,University Heights,975,725
78,1,78,Valhalla,1,Grand Central,1475,1125
24,30,24,Ardsley-on-Hudson,30,Scarborough,300,300
64,66,64,Fleetwood,66,Tuckahoe,300,300
56,62,56,Fordham,62,Mt Vernon West,300,300
61,177,61,Wakefield,177,Wassaic,1800,1800
1,46,1,Grand Central,46,Beacon,2300,1750
86,90,86,Katonah,90,Croton Falls,300,300
78,86,78,Valhalla,86,Katonah,300,300
97,99,97,Patterson,99,Appalachian Trail,300,300
98,64,98,Pawling,64,Fleetwood,1300,1300
68,72,68,Crestwood,72,Hartsdale,300,300
115,4,115,Port Chester,4,Harlem-125th St.,1375,1025
42,20,42,Garrison,20,Greystone,875,875
27,40,27,Tarrytown,40,Manitou,675,675
20,1,20,Greystone,1,Grand Central,1150,875
39,14,39,Peekskill,14,Spuyten Duyvil,800,800
98,100,98,Pawling,100,HM Valley-Wingdale,425,425
71,83,71,Scarsdale,83,Chappaqua,300,300
31,10,31,Ossining,10,University Heights,575,575
91,61,91,Brewster,61,Wakefield,1150,1150
83,57,83,Chappaqua,57,Botanical Garden,575,575
108,1,108,New Rochelle,1,Grand Central,1125,850
94,66,94,Southeast,66,Tuckahoe,875,875
20,37,20,Greystone,37,Cortlandt,725,725
66,4,66,Tuckahoe,4,Harlem-125th St.,1150,875
4,29,4,Harlem-125th St.,29,Philipse Manor,1475,1125
177,100,177,Wassaic,100,HM Valley-Wingdale,300,300
23,42,23,Dobbs Ferry,42,Garrison,775,775
43,20,43,Cold Spring,20,Greystone,875,875
84,58,84,Mount Kisco,58,Williams Bridge,800,800
1,23,1,Grand Central,23,Dobbs Ferry,1275,975
46,31,46,Beacon,31,Ossining,825,825
64,79,64,Fleetwood,79,Mount Pleasant,500,500
17,4,17,Ludlow,4,Harlem-125th St.,1150,875
97,76,97,Patterson,76,North White Plains,1150,1150
27,17,27,Tarrytown,17,Ludlow,500,500
59,86,59,Woodlawn,86,Katonah,800,800
78,99,78,Valhalla,99,Appalachian Trail,825,825
79,64,79,Mount Pleasant,64,Fleetwood,500,500
33,622,33,Croton-Harmon,622,Yankees-E153 St.,575,575
30,22,30,Scarborough,22,Hastings-on-Hudson,300,300
42,33,42,Garrison,33,Croton-Harmon,675,675
19,49,19,Glenwood,49,New Hamburg,1300,1300
20,14,20,Greystone,14,Spuyten Duyvil,300,300
39,27,39,Peekskill,27,Tarrytown,300,300
31,23,31,Ossining,23,Dobbs Ferry,300,300
91,74,91,Brewster,74,White Plains,775,775
23,19,23,Dobbs Ferry,19,Glenwood,300,300
51,1,51,Poughkeepsie,1,Grand Central,2575,1925
94,79,94,Southeast,79,Mount Pleasant,675,675
64,56,64,Fleetwood,56,Fordham,300,300
37,39,37,Cortlandt,39,Peekskill,300,300
86,80,86,Katonah,80,Hawthorne,300,300
18,25,18,Yonkers,25,Irvington,300,300
78,76,78,Valhalla,76,North White Plains,300,300
97,89,97,Patterson,89,Purdy's,425,425
98,54,98,Pawling,54,Melrose,1450,1450
89,85,89,Purdy's,85,Bedford Hills,300,300
42,10,42,Garrison,10,University Heights,1150,1150
101,59,101,Dover Plains,59,Woodlawn,1675,1675
81,1,81,Pleasantville,1,Grand Central,1475,1125
27,30,27,Tarrytown,30,Scarborough,300,300
59,99,59,Woodlawn,99,Appalachian Trail,1450,1450
39,4,39,Peekskill,4,Harlem-125th St.,1750,1325
11,22,11,Marble Hill,22,Hastings-on-Hudson,425,425
64,177,64,Fleetwood,177,Wassaic,1600,1600
90,86,90,Croton Falls,86,Katonah,300,300
177,54,177,Wassaic,54,Melrose,1800,1800
94,56,94,Southeast,56,Fordham,1150,1150
33,46,33,Croton-Harmon,46,Beacon,825,825
112,110,112,Harrison,110,Larchmont,300,300
4,19,4,Harlem-125th St.,19,Glenwood,1150,875
177,90,177,Wassaic,90,Croton Falls,750,750
74,83,74,White Plains,83,Chappaqua,300,300
66,79,66,Tuckahoe,79,Mount Pleasant,500,500
86,57,86,Katonah,57,Botanical Garden,800,800
111,1,111,Mamaroneck,1,Grand Central,1275,975
56,65,56,Fordham,65,Bronxville,300,300
97,66,97,Patterson,66,Tuckahoe,1300,1300
89,62,89,Purdy's,62,Mt Vernon West,875,875
94,177,94,Southeast,177,Wassaic,750,750
1,98,1,Grand Central,98,Pawling,2300,1750
59,76,59,Woodlawn,76,North White Plains,425,425
78,89,78,Valhalla,89,Purdy's,675,675
79,54,79,Mount Pleasant,54,Melrose,575,575
89,98,89,Purdy's,98,Pawling,425,425
42,23,42,Garrison,23,Dobbs Ferry,775,775
101,72,101,Dover Plains,72,Hartsdale,1375,1375
62,1,62,Mt Vernon West,1,Grand Central,1150,875
20,4,20,Greystone,4,Harlem-125th St.,1150,875
23,9,23,Dobbs Ferry,9,Morris Heights,425,425
62,86,62,Mt Vernon West,86,Katonah,725,725
81,99,81,Pleasantville,99,Appalachian Trail,825,825
99,4,99,Appalachian Trail,4,Harlem-125th St.,2300,1750
37,29,37,Cortlandt,29,Philipse Manor,300,300
22,49,22,Hastings-on-Hudson,49,New Hamburg,1150,1150
78,66,78,Valhalla,66,Tuckahoe,500,500
97,79,97,Patterson,79,Mount Pleasant,825,825
1,111,1,Grand Central,111,Mamaroneck,1275,975
27,20,27,Tarrytown,20,Greystone,500,500
40,39,40,Manitou,39,Peekskill,300,300
59,89,59,Woodlawn,89,Purdy's,1150,1150
19,16,19,Glenwood,16,Riverdale,300,300
100,90,100,HM Valley-Wingdale,90,Croton Falls,650,650
30,25,30,Scarborough,25,Irvington,300,300
61,98,61,Wakefield,98,Pawling,1450,1450
176,85,176,Tenmile River,85,Bedford Hills,1000,1000
81,76,81,Pleasantville,76,North White Plains,300,300
622,22,622,Yankees-E153 St.,22,Hastings-on-Hudson,425,425
4,9,4,Harlem-125th St.,9,Morris Heights,975,725
115,105,115,Port Chester,105,Mt Vernon East ,400,400
62,99,62,Mt Vernon West,99,Appalachian Trail,1300,1300
14,22,14,Spuyten Duyvil,22,Hastings-on-Hudson,425,425
46,11,46,Beacon,11,Marble Hill,1450,1450
4,94,4,Harlem-125th St.,94,Southeast,2000,1500
37,42,37,Cortlandt,42,Garrison,300,300
97,56,97,Patterson,56,Fordham,1450,1450
49,16,49,New Hamburg,16,Riverdale,1450,1450
55,59,55,Tremont,59,Woodlawn,300,300
1,88,1,Grand Central,88,Goldens Bridge,1750,1325
59,66,59,Woodlawn,66,Tuckahoe,300,300
29,43,29,Philipse Manor,43,Cold Spring,675,675
80,88,80,Hawthorne,88,Goldens Bridge,300,300
114,1,114,Rye,1,Grand Central,1375,1025
111,112,111,Mamaroneck,112,Harrison,300,300
72,4,72,Hartsdale,4,Harlem-125th St.,1275,975
97,177,97,Patterson,177,Wassaic,450,450
177,57,177,Wassaic,57,Botanical Garden,1800,1800
10,29,10,University Heights,29,Philipse Manor,575,575
176,98,176,Tenmile River,98,Pawling,450,450
62,76,62,Mt Vernon West,76,North White Plains,300,300
81,89,81,Pleasantville,89,Purdy's,675,675
54,72,54,Melrose,72,Hartsdale,425,425
33,49,33,Croton-Harmon,49,New Hamburg,825,825
85,59,85,Bedford Hills,59,Woodlawn,800,800
37,19,37,Cortlandt,19,Glenwood,725,725
65,1,65,Bronxville,1,Grand Central,1150,875
84,100,84,Mount Kisco,100,HM Valley-Wingdale,825,825
22,39,22,Hastings-on-Hudson,39,Peekskill,600,600
78,56,78,Valhalla,56,Fordham,575,575
89,65,89,Purdy's,65,Bronxville,875,875
17,46,17,Ludlow,46,Beacon,1300,1300
39,622,39,Peekskill,622,Yankees-E153 St.,800,800
9,42,9,Morris Heights,42,Garrison,1150,1150
55,72,55,Tremont,72,Hartsdale,425,425
29,20,29,Philipse Manor,20,Greystone,500,500
1,101,1,Grand Central,101,Dover Plains,2575,1925
40,29,40,Manitou,29,Philipse Manor,675,675
100,80,100,HM Valley-Wingdale,80,Hawthorne,1200,1200
58,83,58,Williams Bridge,83,Chappaqua,575,575
61,88,61,Wakefield,88,Goldens Bridge,800,800
80,101,80,Hawthorne,101,Dover Plains,1200,1200
81,66,81,Pleasantville,66,Tuckahoe,500,500
25,22,25,Irvington,22,Hastings-on-Hudson,300,300
78,177,78,Valhalla,177,Wassaic,1275,1275
10,42,10,University Heights,42,Garrison,1150,1150
51,43,51,Poughkeepsie,43,Cold Spring,650,650
62,89,62,Mt Vernon West,89,Purdy's,875,875
108,56,108,New Rochelle,56,Fordham,300,300
22,16,22,Hastings-on-Hudson,16,Riverdale,425,425
54,85,54,Melrose,85,Bedford Hills,800,800
66,59,66,Tuckahoe,59,Woodlawn,300,300
85,72,85,Bedford Hills,72,Hartsdale,600,600
4,84,4,Harlem-125th St.,84,Mount Kisco,1750,1325
1,78,1,Grand Central,78,Valhalla,1475,1125
88,83,88,Goldens Bridge,83,Chappaqua,300,300
59,56,59,Woodlawn,56,Fordham,300,300
100,57,100,HM Valley-Wingdale,57,Botanical Garden,1675,1675
65,99,65,Bronxville,99,Appalachian Trail,1300,1300
20,622,20,Greystone,622,Yankees-E153 St.,300,300
83,4,83,Chappaqua,4,Harlem-125th St.,1475,1125
29,33,29,Philipse Manor,33,Croton-Harmon,300,300
61,65,61,Wakefield,65,Bronxville,300,300
80,78,80,Hawthorne,78,Valhalla,300,300
40,42,40,Manitou,42,Garrison,300,300
10,19,10,University Heights,19,Glenwood,300,300
110,106,110,Larchmont,106,Pelham,300,300
61,101,61,Wakefield,101,Dover Plains,1675,1675
176,88,176,Tenmile River,88,Goldens Bridge,1000,1000
